urn	text	signs
urn:cts:greekLit:tlg5026.msA.hmt:4.818	4.214	
urn:cts:greekLit:tlg5026.msA.hmt:4.818	4.214	
urn:cts:greekLit:tlg5026.msA.hmt:4.380	4.216	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.380	4.216	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.387	4.222	
urn:cts:greekLit:tlg5026.msA.hmt:4.387	4.222	
urn:cts:greekLit:tlg5026.msA.hmt:4.394	4.223	
urn:cts:greekLit:tlg5026.msA.hmt:4.394	4.223	
urn:cts:greekLit:tlg5026.msA.hmt:4.400	4.228	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.400	4.228	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.404	4.232	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:4.404	4.232	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:4.385	4.219	
urn:cts:greekLit:tlg5026.msA.hmt:4.385	4.219	
urn:cts:greekLit:tlg5026.msA.hmt:4.389	4.222	
urn:cts:greekLit:tlg5026.msA.hmt:4.389	4.222	
urn:cts:greekLit:tlg5026.msA.hmt:4.393	4.223	
urn:cts:greekLit:tlg5026.msA.hmt:4.393	4.223	
urn:cts:greekLit:tlg5026.msA.hmt:4.405	4.235	
urn:cts:greekLit:tlg5026.msA.hmt:4.405	4.235	
urn:cts:greekLit:tlg5026.msA.hmt:4.415	4.243	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.415	4.243	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.421	4.244	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.421	4.244	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.431	4.249	
urn:cts:greekLit:tlg5026.msA.hmt:4.431	4.249	
urn:cts:greekLit:tlg5026.msA.hmt:4.437	4.251	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.437	4.251	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.441	4.254	
urn:cts:greekLit:tlg5026.msA.hmt:4.441	4.254	
urn:cts:greekLit:tlg5026.msA.hmt:4.438	4.253	
urn:cts:greekLit:tlg5026.msA.hmt:4.438	4.253	
urn:cts:greekLit:tlg5026.msA.hmt:4.448	4.262	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.448	4.262	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.451	4.269	
urn:cts:greekLit:tlg5026.msA.hmt:4.451	4.269	
urn:cts:greekLit:tlg5026.msA.hmt:4.453	4.273	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.453	4.273	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.459	4.277	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:4.459	4.277	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:4.458	4.276	
urn:cts:greekLit:tlg5026.msA.hmt:4.458	4.276	
urn:cts:greekLit:tlg5026.msA.hmt:4.465	4.279	
urn:cts:greekLit:tlg5026.msA.hmt:4.465	4.279	
urn:cts:greekLit:tlg5026.msA.hmt:4.456	4.274	
urn:cts:greekLit:tlg5026.msA.hmt:4.456	4.274	
urn:cts:greekLit:tlg5026.msA.hmt:4.467	4.282	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:4.467	4.282	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:4.469	4.285	
urn:cts:greekLit:tlg5026.msA.hmt:4.469	4.285	
urn:cts:greekLit:tlg5026.msA.hmt:4.470	4.286	
urn:cts:greekLit:tlg5026.msA.hmt:4.470	4.286	
urn:cts:greekLit:tlg5026.msA.hmt:4.476	4.295	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.476	4.295	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.478	4.297-4.299	
urn:cts:greekLit:tlg5026.msA.hmt:4.478	4.297-4.299	
urn:cts:greekLit:tlg5026.msA.hmt:4.494	4.307	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.494	4.307	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.489	4.307	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.489	4.307	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.495	4.308	
urn:cts:greekLit:tlg5026.msA.hmt:4.495	4.308	
urn:cts:greekLit:tlg5026.msA.hmt:4.499	4.310	
urn:cts:greekLit:tlg5026.msA.hmt:4.499	4.310	
urn:cts:greekLit:tlg5026.msA.hmt:4.506	4.315	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.506	4.315	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.510	4.319	
urn:cts:greekLit:tlg5026.msA.hmt:4.510	4.319	
urn:cts:greekLit:tlg5026.msA.hmt:4.513	4.320	obelos asteriskos
urn:cts:greekLit:tlg5026.msA.hmt:4.513	4.320	obelos asteriskos
urn:cts:greekLit:tlg5026.msA.hmt:4.843	4.325	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.843	4.325	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.523	4.327	
urn:cts:greekLit:tlg5026.msA.hmt:4.523	4.327	
urn:cts:greekLit:tlg5026.msA.hmt:4.524	4.327-4.328	
urn:cts:greekLit:tlg5026.msA.hmt:4.524	4.327-4.328	
urn:cts:greekLit:tlg5026.msA.hmt:4.530	4.331	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.530	4.331	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.536	4.334	
urn:cts:greekLit:tlg5026.msA.hmt:4.536	4.334	
urn:cts:greekLit:tlg5026.msA.hmt:4.537	4.334-4.335	
urn:cts:greekLit:tlg5026.msA.hmt:4.537	4.334-4.335	
urn:cts:greekLit:tlg5026.msA.hmt:4.541	4.339	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:4.541	4.339	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:4.549	4.343	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.549	4.343	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.552	4.345-4.346	
urn:cts:greekLit:tlg5026.msA.hmt:4.552	4.345-4.346	
urn:cts:greekLit:tlg5026.msA.hmt:4.551	4.344	
urn:cts:greekLit:tlg5026.msA.hmt:4.551	4.344	
urn:cts:greekLit:tlg5026.msA.hmt:4.559	4.351-4.353	
urn:cts:greekLit:tlg5026.msA.hmt:4.559	4.351-4.353	
urn:cts:greekLit:tlg5026.msA.hmt:4.563	4.354	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.563	4.354	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.558	4.350	
urn:cts:greekLit:tlg5026.msA.hmt:4.558	4.350	
urn:cts:greekLit:tlg5026.msA.hmt:4.2000	4.369	
urn:cts:greekLit:tlg5026.msA.hmt:4.578	4.376	
urn:cts:greekLit:tlg5026.msA.hmt:4.578	4.376	
urn:cts:greekLit:tlg5026.msA.hmt:4.579	4.377	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.579	4.377	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.582	4.378	
urn:cts:greekLit:tlg5026.msA.hmt:4.582	4.378	
urn:cts:greekLit:tlg5026.msA.hmt:4.588	4.383	
urn:cts:greekLit:tlg5026.msA.hmt:4.588	4.383	
urn:cts:greekLit:tlg5026.msA.hmt:4.599	4.390	asteriskos
urn:cts:greekLit:tlg5026.msA.hmt:4.599	4.390	asteriskos
urn:cts:greekLit:tlg5026.msA.hmt:4.603	4.394	
urn:cts:greekLit:tlg5026.msA.hmt:4.603	4.394	
urn:cts:greekLit:tlg5026.msA.hmt:4.858	4.400	
urn:cts:greekLit:tlg5026.msA.hmt:4.858	4.400	
urn:cts:greekLit:tlg5026.msA.hmt:4.859	4.405	
urn:cts:greekLit:tlg5026.msA.hmt:4.616	4.405	
urn:cts:greekLit:tlg5026.msA.hmt:4.616	4.405	
urn:cts:greekLit:tlg5026.msA.hmt:4.619	4.407	obelos
urn:cts:greekLit:tlg5026.msA.hmt:4.619	4.407	obelos
urn:cts:greekLit:tlg5026.msA.hmt:4.621	4.407	obelos
urn:cts:greekLit:tlg5026.msA.hmt:4.621	4.407	obelos
urn:cts:greekLit:tlg5026.msA.hmt:4.624	4.410	
urn:cts:greekLit:tlg5026.msA.hmt:4.624	4.410	
urn:cts:greekLit:tlg5026.msA.hmt:4.626	4.412	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.626	4.412	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.639	4.421	
urn:cts:greekLit:tlg5026.msA.hmt:4.639	4.421	
urn:cts:greekLit:tlg5026.msA.hmt:4.631	4.412	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.631	4.412	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.642	4.423	
urn:cts:greekLit:tlg5026.msA.hmt:4.642	4.423	
urn:cts:greekLit:tlg5026.msA.hmt:4.866	4.429	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.866	4.429	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.646	4.426	
urn:cts:greekLit:tlg5026.msA.hmt:4.646	4.426	
urn:cts:greekLit:tlg5026.msA.hmt:4.652	4.433	
urn:cts:greekLit:tlg5026.msA.hmt:4.652	4.433	
urn:cts:greekLit:tlg5026.msA.hmt:4.656	4.439-4.440	
urn:cts:greekLit:tlg5026.msA.hmt:4.656	4.439-4.440	
urn:cts:greekLit:tlg5026.msA.hmt:4.661	4.440	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.661	4.440	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.667	4.448	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.667	4.448	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.670	4.449	
urn:cts:greekLit:tlg5026.msA.hmt:4.670	4.449	
urn:cts:greekLit:tlg5026.msA.hmt:4.676	4.452	
urn:cts:greekLit:tlg5026.msA.hmt:4.676	4.452	
urn:cts:greekLit:tlg5026.msA.hmt:4.681	4.454	
urn:cts:greekLit:tlg5026.msA.hmt:4.681	4.454	
urn:cts:greekLit:tlg5026.msA.hmt:4.687	4.457	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.687	4.457	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.691	4.458	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.691	4.458	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.697	4.463	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.697	4.463	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.698	4.465-4.466	
urn:cts:greekLit:tlg5026.msA.hmt:4.698	4.465-4.466	
urn:cts:greekLit:tlg5026.msA.hmt:4.706	4.472	
urn:cts:greekLit:tlg5026.msA.hmt:4.706	4.472	
urn:cts:greekLit:tlg5026.msA.hmt:4.709	4.475	
urn:cts:greekLit:tlg5026.msA.hmt:4.709	4.475	
urn:cts:greekLit:tlg5026.msA.hmt:4.712	4.478	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:4.712	4.478	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:4.718	4.483	
urn:cts:greekLit:tlg5026.msA.hmt:4.718	4.483	
urn:cts:greekLit:tlg5026.msA.hmt:4.721	4.487	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.721	4.487	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.728	4.492	
urn:cts:greekLit:tlg5026.msA.hmt:4.728	4.492	
urn:cts:greekLit:tlg5026.msA.hmt:4.733	4.497	
urn:cts:greekLit:tlg5026.msA.hmt:4.733	4.497	
urn:cts:greekLit:tlg5026.msA.hmt:4.737	4.499	
urn:cts:greekLit:tlg5026.msA.hmt:4.737	4.499	
urn:cts:greekLit:tlg5026.msA.hmt:4.742	4.500	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.742	4.500	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.744	4.502	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.744	4.502	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.745	4.503	
urn:cts:greekLit:tlg5026.msA.hmt:4.745	4.503	
urn:cts:greekLit:tlg5026.msA.hmt:4.750	4.508	
urn:cts:greekLit:tlg5026.msA.hmt:4.750	4.508	
urn:cts:greekLit:tlg5026.msA.hmt:4.758	4.515	
urn:cts:greekLit:tlg5026.msA.hmt:4.758	4.515	
urn:cts:greekLit:tlg5026.msA.hmt:4.771	4.526	
urn:cts:greekLit:tlg5026.msA.hmt:4.771	4.526	
urn:cts:greekLit:tlg5026.msA.hmt:4.775	4.534	
urn:cts:greekLit:tlg5026.msA.hmt:4.775	4.534	
urn:cts:greekLit:tlg5026.msA.hmt:4.778	4.535	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.778	4.535	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.780	4.539	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.780	4.539	diple
urn:cts:greekLit:tlg5026.msA.hmt:4.783	4.541-4.542	
urn:cts:greekLit:tlg5026.msA.hmt:4.783	4.541-4.542	
urn:cts:greekLit:tlg5026.msA.hmt:4.784	4	
urn:cts:greekLit:tlg5026.msA.hmt:5.1000	5.1	
urn:cts:greekLit:tlg5026.msA.hmt:5.1000	5.1	
urn:cts:greekLit:tlg5026.msA.hmt:5.1001	5.2	
urn:cts:greekLit:tlg5026.msA.hmt:5.1001	5.2	
urn:cts:greekLit:tlg5026.msA.hmt:5.1002	5.4	
urn:cts:greekLit:tlg5026.msA.hmt:5.1002	5.4	
urn:cts:greekLit:tlg5026.msA.hmt:5.1003	5.5	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1003	5.5	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1004	5.5	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1004	5.5	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1005	5.6	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1005	5.6	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1006	5.9	
urn:cts:greekLit:tlg5026.msA.hmt:5.1006	5.9	
urn:cts:greekLit:tlg5026.msA.hmt:5.1007	5.9	
urn:cts:greekLit:tlg5026.msA.hmt:5.1007	5.9	
urn:cts:greekLit:tlg5026.msA.hmt:5.1008	5.19	
urn:cts:greekLit:tlg5026.msA.hmt:5.1008	5.19	
urn:cts:greekLit:tlg5026.msA.hmt:5.1009	5.20	
urn:cts:greekLit:tlg5026.msA.hmt:5.1009	5.20	
urn:cts:greekLit:tlg5026.msA.hmt:5.1010	5.22	
urn:cts:greekLit:tlg5026.msA.hmt:5.1010	5.22	
urn:cts:greekLit:tlg5026.msA.hmt:5.1011	5.28	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1011	5.28	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1012	5.31	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:5.1012	5.31	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:5.1013	5.31	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:5.1013	5.31	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:5.1014	5.39	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1014	5.39	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1015	5.44	
urn:cts:greekLit:tlg5026.msA.hmt:5.1015	5.44	
urn:cts:greekLit:tlg5026.msA.hmt:5.1016	5.39	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1016	5.39	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1017	5.56	
urn:cts:greekLit:tlg5026.msA.hmt:5.1017	5.56	
urn:cts:greekLit:tlg5026.msA.hmt:5.1018	5.60	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1018	5.60	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1019	5.64	obelos
urn:cts:greekLit:tlg5026.msA.hmt:5.1019	5.64	obelos
urn:cts:greekLit:tlg5026.msA.hmt:5.1020	5.64	obelos
urn:cts:greekLit:tlg5026.msA.hmt:5.1020	5.64	obelos
urn:cts:greekLit:tlg5026.msA.hmt:5.1021	5.62	
urn:cts:greekLit:tlg5026.msA.hmt:5.1021	5.62	
urn:cts:greekLit:tlg5026.msA.hmt:5.1022	5.66	
urn:cts:greekLit:tlg5026.msA.hmt:5.1022	5.66	
urn:cts:greekLit:tlg5026.msA.hmt:5.1023	5.69	
urn:cts:greekLit:tlg5026.msA.hmt:5.1023	5.69	
urn:cts:greekLit:tlg5026.msA.hmt:5.1024	5.73	
urn:cts:greekLit:tlg5026.msA.hmt:5.1024	5.73	
urn:cts:greekLit:tlg5026.msA.hmt:5.1025	5.75	
urn:cts:greekLit:tlg5026.msA.hmt:5.1025	5.75	
urn:cts:greekLit:tlg5026.msA.hmt:5.1026	5.76	
urn:cts:greekLit:tlg5026.msA.hmt:5.1026	5.76	
urn:cts:greekLit:tlg5026.msA.hmt:5.1027	5.81	
urn:cts:greekLit:tlg5026.msA.hmt:5.1027	5.81	
urn:cts:greekLit:tlg5026.msA.hmt:5.1028	5.83	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1028	5.83	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1029	5.85	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1029	5.85	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1030	5.99	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1030	5.99	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1031	5.100	
urn:cts:greekLit:tlg5026.msA.hmt:5.1031	5.100	
urn:cts:greekLit:tlg5026.msA.hmt:5.6133	5.105	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.6133	5.105	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1032	5.103	
urn:cts:greekLit:tlg5026.msA.hmt:5.1032	5.103	
urn:cts:greekLit:tlg5026.msA.hmt:5.1033	5.113	
urn:cts:greekLit:tlg5026.msA.hmt:5.1033	5.113	
urn:cts:greekLit:tlg5026.msA.hmt:5.1034	5.118	
urn:cts:greekLit:tlg5026.msA.hmt:5.1034	5.118	
urn:cts:greekLit:tlg5026.msA.hmt:5.1035	5.122	asteriskos
urn:cts:greekLit:tlg5026.msA.hmt:5.1035	5.122	asteriskos
urn:cts:greekLit:tlg5026.msA.hmt:5.1036	5.126	
urn:cts:greekLit:tlg5026.msA.hmt:5.1036	5.126	
urn:cts:greekLit:tlg5026.msA.hmt:5.1037	5.127	
urn:cts:greekLit:tlg5026.msA.hmt:5.1037	5.127	
urn:cts:greekLit:tlg5026.msA.hmt:5.1038	5.129	
urn:cts:greekLit:tlg5026.msA.hmt:5.1038	5.129	
urn:cts:greekLit:tlg5026.msA.hmt:5.1039	5.131-5.132	
urn:cts:greekLit:tlg5026.msA.hmt:5.1039	5.131-5.132	
urn:cts:greekLit:tlg5026.msA.hmt:5.1040	5.128	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:5.1040	5.128	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:5.1041	5.130	
urn:cts:greekLit:tlg5026.msA.hmt:5.1041	5.130	
urn:cts:greekLit:tlg5026.msA.hmt:5.1042	5.138	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:5.1042	5.138	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:5.1043	5.140	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1043	5.140	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1044	5.142	
urn:cts:greekLit:tlg5026.msA.hmt:5.1044	5.142	
urn:cts:greekLit:tlg5026.msA.hmt:5.1045	5.146	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:5.1045	5.146	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:5.1046	5.148	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1046	5.148	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1047	5.150	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1047	5.150	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1048	5.156	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:5.1048	5.156	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:5.1049	5.158	
urn:cts:greekLit:tlg5026.msA.hmt:5.1049	5.158	
urn:cts:greekLit:tlg5026.msA.hmt:5.1050	5.164	
urn:cts:greekLit:tlg5026.msA.hmt:5.1050	5.164	
urn:cts:greekLit:tlg5026.msA.hmt:5.1051	5.177	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1051	5.177	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1052	5.178	
urn:cts:greekLit:tlg5026.msA.hmt:5.1052	5.178	
urn:cts:greekLit:tlg5026.msA.hmt:5.1053	5.183	obelos
urn:cts:greekLit:tlg5026.msA.hmt:5.1053	5.183	obelos
urn:cts:greekLit:tlg5026.msA.hmt:5.1054	5.187	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:5.1054	5.187	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:5.1055	5.191	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1055	5.191	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1056	5.194	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:5.1056	5.194	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:5.1057	5.194	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:5.1057	5.194	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:5.1058	5.196	
urn:cts:greekLit:tlg5026.msA.hmt:5.1058	5.196	
urn:cts:greekLit:tlg5026.msA.hmt:5.1059	5.196	
urn:cts:greekLit:tlg5026.msA.hmt:5.1059	5.196	
urn:cts:greekLit:tlg5026.msA.hmt:5.1060	5.200	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1060	5.200	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1061	5.202	
urn:cts:greekLit:tlg5026.msA.hmt:5.1061	5.202	
urn:cts:greekLit:tlg5026.msA.hmt:5.1062	5.203	
urn:cts:greekLit:tlg5026.msA.hmt:5.1062	5.203	
urn:cts:greekLit:tlg5026.msA.hmt:5.1063	5.211	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1063	5.211	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1064	5.219	
urn:cts:greekLit:tlg5026.msA.hmt:5.1064	5.219	
urn:cts:greekLit:tlg5026.msA.hmt:5.1065	5.223	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1065	5.223	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1066	5.228	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1066	5.228	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1067	5.226	
urn:cts:greekLit:tlg5026.msA.hmt:5.1067	5.226	
urn:cts:greekLit:tlg5026.msA.hmt:5.1068	5.227	
urn:cts:greekLit:tlg5026.msA.hmt:5.1068	5.227	
urn:cts:greekLit:tlg5026.msA.hmt:5.1069	5.231	
urn:cts:greekLit:tlg5026.msA.hmt:5.1069	5.231	
urn:cts:greekLit:tlg5026.msA.hmt:5.1070	5.241	
urn:cts:greekLit:tlg5026.msA.hmt:5.1070	5.241	
urn:cts:greekLit:tlg5026.msA.hmt:5.1071	5.245	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1071	5.245	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1072	5.249	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1072	5.249	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1073	5.252	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1073	5.252	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1074	5.249	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1074	5.249	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1075	5.253-5.255	
urn:cts:greekLit:tlg5026.msA.hmt:5.1075	5.253-5.255	
urn:cts:greekLit:tlg5026.msA.hmt:5.1076	5.256	
urn:cts:greekLit:tlg5026.msA.hmt:5.1076	5.256	
urn:cts:greekLit:tlg5026.msA.hmt:5.1077	5.263	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1077	5.263	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1078	5.266	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1078	5.266	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1079	5.266	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1079	5.266	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1080	5.269	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1080	5.269	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1081	5.272	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1081	5.272	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1082	5.269	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1082	5.269	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1083	5.278	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1083	5.278	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.1084	5.283	
urn:cts:greekLit:tlg5026.msA.hmt:5.1084	5.283	
urn:cts:greekLit:tlg5026.msA.hmt:5.1085	5.284	
urn:cts:greekLit:tlg5026.msA.hmt:5.1085	5.284	
urn:cts:greekLit:tlg5026.msA.hmt:5.2000	5.289	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.2000	5.289	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.2001	5.289	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.2001	5.289	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.2002	5.292	
urn:cts:greekLit:tlg5026.msA.hmt:5.2002	5.292	
urn:cts:greekLit:tlg5026.msA.hmt:5.2003	5.290-5.291	
urn:cts:greekLit:tlg5026.msA.hmt:5.2003	5.290-5.291	
urn:cts:greekLit:tlg5026.msA.hmt:5.2004	5.290-5.291	
urn:cts:greekLit:tlg5026.msA.hmt:5.2005	5.297	
urn:cts:greekLit:tlg5026.msA.hmt:5.2005	5.297	
urn:cts:greekLit:tlg5026.msA.hmt:5.2006	5.299	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.2006	5.299	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.2007	5.299	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.2007	5.299	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.2008	5.302	
urn:cts:greekLit:tlg5026.msA.hmt:5.2008	5.302	
urn:cts:greekLit:tlg5026.msA.hmt:5.2009	5.305-5.306	
urn:cts:greekLit:tlg5026.msA.hmt:5.2009	5.305-5.306	
urn:cts:greekLit:tlg5026.msA.hmt:5.2010	5.308	
urn:cts:greekLit:tlg5026.msA.hmt:5.2010	5.308	
urn:cts:greekLit:tlg5026.msA.hmt:5.2028	5.315	
urn:cts:greekLit:tlg5026.msA.hmt:5.2028	5.315	
urn:cts:greekLit:tlg5026.msA.hmt:5.2029	5.322	
urn:cts:greekLit:tlg5026.msA.hmt:5.2029	5.322	
urn:cts:greekLit:tlg5026.msA.hmt:5.2030	5.325	
urn:cts:greekLit:tlg5026.msA.hmt:5.2030	5.325	
urn:cts:greekLit:tlg5026.msA.hmt:5.2031	5.330	
urn:cts:greekLit:tlg5026.msA.hmt:5.2031	5.330	
urn:cts:greekLit:tlg5026.msA.hmt:5.2032	5.332	
urn:cts:greekLit:tlg5026.msA.hmt:5.2032	5.332	
urn:cts:greekLit:tlg5026.msA.hmt:5.2033	5.333	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.2033	5.333	diple
urn:cts:greekLit:tlg5026.msA.hmt:5.2034	5.333	diple
